SchemaName,TableName,ColumnName,StatisticName,IsAutoCreated,IsUserCreated,LastUpdated
dbo,ReservationTypePilotCurrencyReminderChecks,_RowId,PK_ReservationTypePilotCurrencyReminderChecks,false,false,
dbo,ReservationTypePilotCurrencyReminderChecks,ActivityRole,UK_ReservationTypePilotCurrencyReminderChecks_ReservationTypeIdCompanyIdActivityRolePilotCurrencyId,false,false,
dbo,ReservationTypePilotCurrencyReminderChecks,CompanyId,UK_ReservationTypePilotCurrencyReminderChecks_ReservationTypeIdCompanyIdActivityRolePilotCurrencyId,false,false,
dbo,ReservationTypePilotCurrencyReminderChecks,PilotCurrencyId,UK_ReservationTypePilotCurrencyReminderChecks_ReservationTypeIdCompanyIdActivityRolePilotCurrencyId,false,false,
dbo,ReservationTypePilotCurrencyReminderChecks,ReservationTypeId,UK_ReservationTypePilotCurrencyReminderChecks_ReservationTypeIdCompanyIdActivityRolePilotCurrencyId,false,false,
dbo,ReservationTypeProfileDocumentationChecks,_RowId,PK_ReservationTypeProfileDocumentationChecks,false,false,2023-08-30 23:38:44.367
dbo,ReservationTypeProfileDocumentationChecks,ActivityRole,UK_ReservationTypeProfileDocumentationChecks_ReservationTypeIdCompanyIdActivityRoleDocumentationTypeId,false,false,
dbo,ReservationTypeProfileDocumentationChecks,CompanyId,_WA_Sys_00000003_2A563856,true,false,2025-10-21 09:53:58.170
dbo,ReservationTypeProfileDocumentationChecks,CompanyId,UK_ReservationTypeProfileDocumentationChecks_ReservationTypeIdCompanyIdActivityRoleDocumentationTypeId,false,false,
dbo,ReservationTypeProfileDocumentationChecks,DocumentationTypeId,UK_ReservationTypeProfileDocumentationChecks_ReservationTypeIdCompanyIdActivityRoleDocumentationTypeId,false,false,
dbo,ReservationTypeProfileDocumentationChecks,ReservationTypeId,UK_ReservationTypeProfileDocumentationChecks_ReservationTypeIdCompanyIdActivityRoleDocumentationTypeId,false,false,
dbo,ReservationTypeRoleJoiner,_RowId,PK_ReservationTypeRoleJoiner,false,false,2023-08-30 23:38:45.070
dbo,ReservationTypeRoleJoiner,CompanyId,_WA_Sys_00000002_3B80C458,true,false,2025-10-21 09:56:59.593
dbo,ReservationTypeRoleJoiner,ReservationTypeId,UK_ReservationTypeRoleJoiner_ReservationTypeIdRoleId,false,false,
dbo,ReservationTypeRoleJoiner,RoleId,UK_ReservationTypeRoleJoiner_ReservationTypeIdRoleId,false,false,
dbo,SalesTransactionLineItems,_RowNumber,PK_SalesTransactionLineItems,false,false,2024-12-05 15:32:00.103
dbo,SalesTransactionLineItems,InvoiceId,ix_OperatorId_InvoiceId_Includes,false,false,2025-10-21 09:54:17.433
dbo,SalesTransactionLineItems,InvoiceId,_WA_Sys_00000023_14B10FFA,true,false,2024-12-05 15:31:49.640
dbo,SalesTransactionLineItems,LineItemId,UK_SalesTransactionLineItems,false,false,2024-12-05 15:32:00.167
dbo,SalesTransactionLineItems,OperatorId,UK_SalesTransactionLineItems,false,false,2024-12-05 15:32:00.167
dbo,SalesTransactionLineItems,OperatorId,ix_OperatorId_InvoiceId_Includes,false,false,2025-10-21 09:54:17.433
dbo,SalesTransactionLineItems,ReturnAgainstSalesTransactionId,ix_ReturnAgainstSalesTransactionId_Includes,false,false,2024-12-05 15:32:00.217
dbo,SalesTransactionLineItems,SalesTransactionId,IDX_SalesTransactionLineItems_SalesTransactionIdServiceTypeId_Quantity_ResourceId,false,false,2024-12-05 15:31:43.013
dbo,SalesTransactionLineItems,SalesTransactionId,UK_SalesTransactionLineItems,false,false,2024-12-05 15:32:00.167
dbo,SalesTransactionLineItems,ServiceTypeId,IDX_SalesTransactionLineItems_SalesTransactionIdServiceTypeId_Quantity_ResourceId,false,false,2024-12-05 15:31:43.013
dbo,SalesTransactionLineItems,ServiceTypeId,IDX_SalesTransactionLineItems_ServiceTypeId_SalesTransactionIdQuantityResourceId,false,false,2024-12-05 15:32:01.980
dbo,SalesTransactionLineItemsDeleted,_RowNumber,PK_SalesTransactionLineItemsDeleted,false,false,2023-08-30 23:44:24.953
dbo,SalesTransactionLineItemsDeleted,LineItemId,UK_SalesTransactionLineItemsDeleted,false,false,2025-10-21 09:53:20.340
dbo,SalesTransactionLineItemsDeleted,OperatorId,UK_SalesTransactionLineItemsDeleted,false,false,2025-10-21 09:53:20.340
dbo,SalesTransactionLineItemsDeleted,SalesTransactionId,UK_SalesTransactionLineItemsDeleted,false,false,2025-10-21 09:53:20.340
dbo,SalesTransactionPayments,_RowNumber,PK_SalesTransactionPayments,false,false,2023-08-30 23:28:40.083
dbo,SalesTransactionPayments,OperatorId,ix_OperatorId_PaymentTypeId_PaymentDate_Includes,false,false,2025-10-21 09:53:46.730
dbo,SalesTransactionPayments,OperatorId,IDX_SalesTransactionPayments_OperatorIdPaymentTypeIdSalesTransactionDate_SalesTransactionId,false,false,
dbo,SalesTransactionPayments,OperatorId,UK_SalesTransactionPayments,false,false,
dbo,SalesTransactionPayments,PaymentDate,ix_OperatorId_PaymentTypeId_PaymentDate_Includes,false,false,2025-10-21 09:53:46.730
dbo,SalesTransactionPayments,PaymentId,UK_SalesTransactionPayments,false,false,
dbo,SalesTransactionPayments,PaymentTypeId,IDX_SalesTransactionPayments_SalesTransactionIdPaymentTypeId,false,false,
dbo,SalesTransactionPayments,PaymentTypeId,ix_OperatorId_PaymentTypeId_PaymentDate_Includes,false,false,2025-10-21 09:53:46.730
dbo,SalesTransactionPayments,PaymentTypeId,IDX_SalesTransactionPayments_OperatorIdPaymentTypeIdSalesTransactionDate_SalesTransactionId,false,false,
dbo,SalesTransactionPayments,SalesTransactionDate,IDX_SalesTransactionPayments_OperatorIdPaymentTypeIdSalesTransactionDate_SalesTransactionId,false,false,
dbo,SalesTransactionPayments,SalesTransactionId,UK_SalesTransactionPayments,false,false,
dbo,SalesTransactionPayments,SalesTransactionId,IDX_SalesTransactionPayments_SalesTransactionIdPaymentTypeId,false,false,
dbo,SalesTransactionPaymentsDeleted,_RowNumber,PK_SalesTransactionPaymentsDeleted,false,false,2023-08-30 23:41:36.377
dbo,SalesTransactionPaymentsDeleted,OperatorId,UK_SalesTransactionPaymentsDeleted,false,false,2025-10-21 09:58:11.340
dbo,SalesTransactionPaymentsDeleted,PaymentId,UK_SalesTransactionPaymentsDeleted,false,false,2025-10-21 09:58:11.340
dbo,SalesTransactionPaymentsDeleted,SalesTransactionId,UK_SalesTransactionPaymentsDeleted,false,false,2025-10-21 09:58:11.340
dbo,SalesTransactionPaymentsStarted,_RowNumber,PK_SalesTransactionsPaymentsStarted,false,false,
dbo,SalesTransactionPaymentsStarted,OperatorId,_WA_Sys_00000002_6F00685E,true,false,2025-09-13 09:54:10.510
dbo,SalesTransactionPaymentsTowardInvoices,_RowNumber,PK_SalesTransactionPaymentsTowardInvoices,false,false,2023-08-30 23:38:02.050
dbo,SalesTransactionPaymentsTowardInvoices,OperatorId,_WA_Sys_00000002_04EFA97D,true,false,2025-10-21 09:57:41.933
dbo,SalesTransactions,_RowNumber,PK_SalesTransactions,false,false,2024-12-05 15:31:45.097
dbo,SalesTransactions,AircraftId,_WA_Sys_00000015_0D0FEE32,true,false,2024-12-05 15:31:40.380
dbo,SalesTransactions,CreatedAt,_WA_Sys_00000030_0D0FEE32,true,false,2024-12-05 15:31:44.013
dbo,SalesTransactions,CreatedAt,ix_OperatorId_CreatedAt,false,false,2024-12-05 15:31:43.050
dbo,SalesTransactions,LocationId,_WA_Sys_0000000B_0D0FEE32,true,false,2024-12-05 15:31:22.357
dbo,SalesTransactions,OperatorId,UK_SalesTransactions,false,false,2024-12-05 15:31:44.050
dbo,SalesTransactions,OperatorId,IDX_SalesTransactions_OperatorIdStatus_CustomerUserId,false,false,2024-12-05 15:31:44.087
dbo,SalesTransactions,OperatorId,dbo.IDX_SalesTransactions_OperatorId_TransactionIdNumberTypeStatusDuePaidDateUserIdReturnIdReturned,false,false,2025-10-21 09:55:20.533
dbo,SalesTransactions,OperatorId,ix_OperatorId_CreatedAt,false,false,2024-12-05 15:31:43.050
dbo,SalesTransactions,ReservationId,_WA_Sys_0000001B_0D0FEE32,true,false,2024-12-05 15:31:22.397
dbo,SalesTransactions,SalesTransactionId,IDX_SalesTransactions_SalesTransactionId_RowNumberTotalDueTransactionNumber,false,false,2024-12-05 15:31:41.030
dbo,SalesTransactions,SalesTransactionId,UK_SalesTransactions,false,false,2024-12-05 15:31:44.050
dbo,SalesTransactions,Status,IDX_SalesTransactions_OperatorIdStatus_CustomerUserId,false,false,2024-12-05 15:31:44.087
dbo,SalesTransactions,Status,IDX_SalesTransactions_Status_SalesTransactionIdReturnInvoiceId,false,false,2024-12-05 15:31:45.060
dbo,SalesTransactionsDeleted,_RowNumber,PK_SalesTransactionsDeleted,false,false,2023-08-30 23:46:50.863
dbo,SalesTransactionsDeleted,OperatorId,UK_SalesTransactionsDeleted,false,false,2025-10-21 09:57:17.323
dbo,SalesTransactionsDeleted,SalesTransactionId,UK_SalesTransactionsDeleted,false,false,2025-10-21 09:57:17.323
dbo,SalesTransactionSeeds,_RowNumber,PK_SalesTransactionSeeds,false,false,2023-08-30 23:36:26.580
dbo,SalesTransactionSeeds,OperatorId,UK_SalesTransactionSeeds,false,false,2025-10-21 09:52:37.117
dbo,SalesTransactionSeeds,SalesTransactionId,UK_SalesTransactionSeeds,false,false,2025-10-21 09:52:37.117
dbo,ScheduleAvailabilities,AvailabilityId,PK_ScheduleAvailabilities,false,false,
dbo,ScheduleAvailabilities,OperatorId,_WA_Sys_00000003_66E023A9,true,false,2025-10-21 09:54:24.867
dbo,ScheduleAvailabilityOverrides,OperatorId,_WA_Sys_00000003_6AB0B48D,true,false,2025-10-21 09:52:54.193
dbo,ScheduleAvailabilityOverrides,OverrideId,PK_ScheduleStudentTimeOffOn,false,false,
dbo,SchedulingGroups,_RowNumber,PK_SchedulingGroups,false,false,2023-09-04 23:24:43.820
dbo,SchedulingGroups,OperatorId,UK_SchedulingGroups_OperatorId_SchedulingGroupId,false,false,2025-10-21 09:52:31.673
dbo,SchedulingGroups,SchedulingGroupId,UK_SchedulingGroups_OperatorId_SchedulingGroupId,false,false,2025-10-21 09:52:31.673
dbo,Stages,_RowId,PK_Stages,false,false,2023-08-30 23:01:30.643
dbo,Stages,CourseId,_WA_Sys_00000003_5649C92D,true,false,2024-12-05 17:28:56.323
dbo,Stages,CourseId,nci_wi_Stages_C68E9FC2C0420442E120FBD6DFCDF3D4,false,false,2025-03-12 21:13:10.313
dbo,Stages,OperatorId,nci_wi_Stages_C68E9FC2C0420442E120FBD6DFCDF3D4,false,false,2025-03-12 21:13:10.313
dbo,Stages,OperatorId,_WA_Sys_00000004_5649C92D,true,false,2025-10-21 12:09:03.710
dbo,Stages,StageId,UK_Stages_StageId,false,false,2024-12-05 17:28:56.400
dbo,StageTrackedTimeFields,_RowId,PK_StageTrackedTimeFields,false,false,2023-08-30 23:01:33.370
dbo,StageTrackedTimeFields,CourseId,nci_wi_StageTrackedTimeFields_AE07CC2ECA688C278F207C8E8F672BCA,false,false,2025-03-12 21:13:10.150
dbo,StageTrackedTimeFields,FieldId,nci_wi_StageTrackedTimeFields_AE07CC2ECA688C278F207C8E8F672BCA,false,false,2025-03-12 21:13:10.150
dbo,StageTrackedTimeFields,OperatorId,nci_wi_StageTrackedTimeFields_AE07CC2ECA688C278F207C8E8F672BCA,false,false,2025-03-12 21:13:10.150
dbo,StageTrackedTimeFields,OperatorId,_WA_Sys_00000004_113584D1,true,false,2025-10-21 12:08:52.987
dbo,StageTrackedTimeFields,StageId,nci_wi_StageTrackedTimeFields_AE07CC2ECA688C278F207C8E8F672BCA,false,false,2025-03-12 21:13:10.150
dbo,StudentLessonCustomTaskGrades,_RowId,PK_StudentLessonCustomTaskGrades,false,false,2023-09-11 23:01:11.337
dbo,StudentLessonCustomTaskGrades,CustomLessonTaskId,UK_StudentLessonCustomTaskGrades_EnrollmentIdLessonIdCustomLessonTaskId,false,false,
dbo,StudentLessonCustomTaskGrades,CustomLessonTaskId,nci_wi_StudentLessonCustomTaskGrades_21DBB4EE872D315B722ECD0CD91582D8,false,false,2025-03-12 21:13:10.480
dbo,StudentLessonCustomTaskGrades,EnrollmentId,UK_StudentLessonCustomTaskGrades_EnrollmentIdLessonIdCustomLessonTaskId,false,false,
dbo,StudentLessonCustomTaskGrades,LessonId,UK_StudentLessonCustomTaskGrades_EnrollmentIdLessonIdCustomLessonTaskId,false,false,
dbo,StudentLessonCustomTaskGrades,OperatorId,_WA_Sys_00000002_1ABEEF0B,true,false,2025-10-21 12:08:57.680
dbo,StudentLessonCustomTaskGrades,OperatorId,nci_wi_StudentLessonCustomTaskGrades_21DBB4EE872D315B722ECD0CD91582D8,false,false,2025-03-12 21:13:10.480
dbo,StudentLessons,_RowId,PK_StudentLessons,false,false,2023-08-30 23:01:27.713
dbo,StudentLessons,CourseId,nci_wi_StudentLessons_B4CA8E7CFF95DDBBA8E9A839542B11C8,false,false,2023-05-25 16:37:34.343
dbo,StudentLessons,CourseId,ix_StudentLessons_OperatorId_CourseId_StudentId_LessonsStatus,false,false,2025-10-21 12:09:57.997
dbo,StudentLessons,EnrollmentId,_WA_Sys_00000006_253C7D7E,true,false,2023-05-25 16:37:34.030
dbo,StudentLessons,EnrollmentId,nci_wi_StudentLessons_B4CA8E7CFF95DDBBA8E9A839542B11C8,false,false,2023-05-25 16:37:34.343
dbo,StudentLessons,EnrollmentId,UK_StudentLessons_LessonIdEnrollmentId,false,false,2023-05-25 16:37:34.357
dbo,StudentLessons,LessonId,UK_StudentLessons_LessonIdEnrollmentId,false,false,2023-05-25 16:37:34.357
dbo,StudentLessons,LessonStatus,nci_wi_StudentLessons_B4CA8E7CFF95DDBBA8E9A839542B11C8,false,false,2023-05-25 16:37:34.343
dbo,StudentLessons,LessonStatus,ix_StudentLessons_OperatorId_CourseId_StudentId_LessonsStatus,false,false,2025-10-21 12:09:57.997
dbo,StudentLessons,OperatorId,ix_StudentLessons_OperatorId_CourseId_StudentId_LessonsStatus,false,false,2025-10-21 12:09:57.997
dbo,StudentLessons,OperatorId,_WA_Sys_00000002_253C7D7E,true,false,2025-03-12 09:10:56.580
dbo,StudentLessons,OperatorId,nci_wi_StudentLessons_B4CA8E7CFF95DDBBA8E9A839542B11C8,false,false,2023-05-25 16:37:34.343
dbo,StudentLessons,StudentId,ix_StudentLessons_OperatorId_CourseId_StudentId_LessonsStatus,false,false,2025-10-21 12:09:57.997
dbo,StudentLessonsPreviousCredits,_RowId,PK_StudentLessonsPreviousCredit,false,false,2023-08-31 23:01:00.137
dbo,StudentLessonsPreviousCredits,CourseId,_WA_Sys_00000003_2EC5E7B8,true,false,2023-05-25 16:53:14.363
dbo,StudentLessonsPreviousCredits,CourseId,nci_wi_StudentLessonsPreviousCredits_0965FBB2B33F474C16096223F8D7F42B,false,false,2023-05-25 16:54:07.920
dbo,StudentLessonsPreviousCredits,EnrollmentId,nci_wi_StudentLessonsPreviousCredits_0965FBB2B33F474C16096223F8D7F42B,false,false,2023-05-25 16:54:07.920
dbo,StudentLessonsPreviousCredits,LessonId,nci_wi_StudentLessonsPreviousCredits_0965FBB2B33F474C16096223F8D7F42B,false,false,2023-05-25 16:54:07.920
dbo,StudentLessonsPreviousCredits,OperatorId,nci_wi_StudentLessonsPreviousCredits_B1E38BF7C36A4C2CA97ADECFF1E02B22,false,false,2025-03-12 21:19:17.477
dbo,StudentLessonsPreviousCredits,OperatorId,nci_wi_StudentLessonsPreviousCredits_0965FBB2B33F474C16096223F8D7F42B,false,false,2023-05-25 16:54:07.920
dbo,StudentLessonsPreviousCredits,OperatorId,_WA_Sys_00000002_2EC5E7B8,true,false,2025-10-04 12:07:19.600
dbo,StudentLessonsPreviousCredits,StudentId,nci_wi_StudentLessonsPreviousCredits_0965FBB2B33F474C16096223F8D7F42B,false,false,2023-05-25 16:54:07.920
dbo,StudentLessonsPreviousCredits,TrainingSessionId,nci_wi_StudentLessonsPreviousCredits_B1E38BF7C36A4C2CA97ADECFF1E02B22,false,false,2025-03-12 21:19:17.477
dbo,StudentLessonTaskGrades,_RowId,PK_StudentLessonTaskGrades,false,false,2023-08-30 23:01:52.557
dbo,StudentLessonTaskGrades,CourseId,ix_StudentLessonTaskGrades_OperatorId_CourseId_LessonId_StudentId_EnrollmentId,false,false,2025-10-21 12:10:10.180
dbo,StudentLessonTaskGrades,CourseId,nci_wi_StudentLessonTaskGrades_B5494E4FEF258B22B6816F86F338E0EF,false,false,2025-03-12 21:19:16.940
dbo,StudentLessonTaskGrades,EnrollmentId,ix_StudentLessonTaskGrades_OperatorId_CourseId_LessonId_StudentId_EnrollmentId,false,false,2025-10-21 12:10:10.180
dbo,StudentLessonTaskGrades,EnrollmentId,nci_wi_StudentLessonTaskGrades_B5494E4FEF258B22B6816F86F338E0EF,false,false,2025-03-12 21:19:16.940
dbo,StudentLessonTaskGrades,EnrollmentId,UK_StudentLessonTaskGrades_EnrollmentIdLessonIdLessonTaskId,false,false,
dbo,StudentLessonTaskGrades,LessonId,UK_StudentLessonTaskGrades_EnrollmentIdLessonIdLessonTaskId,false,false,
dbo,StudentLessonTaskGrades,LessonId,ix_StudentLessonTaskGrades_OperatorId_CourseId_LessonId_StudentId_EnrollmentId,false,false,2025-10-21 12:10:10.180
dbo,StudentLessonTaskGrades,LessonId,nci_wi_StudentLessonTaskGrades_B5494E4FEF258B22B6816F86F338E0EF,false,false,2025-03-12 21:19:16.940
dbo,StudentLessonTaskGrades,LessonTaskId,UK_StudentLessonTaskGrades_EnrollmentIdLessonIdLessonTaskId,false,false,
dbo,StudentLessonTaskGrades,OperatorId,_WA_Sys_00000002_3E082B48,true,false,2025-03-12 09:11:21.850
dbo,StudentLessonTaskGrades,OperatorId,ix_StudentLessonTaskGrades_OperatorId_CourseId_LessonId_StudentId_EnrollmentId,false,false,2025-10-21 12:10:10.180
dbo,StudentLessonTaskGrades,OperatorId,nci_wi_StudentLessonTaskGrades_B5494E4FEF258B22B6816F86F338E0EF,false,false,2025-03-12 21:19:16.940
dbo,StudentLessonTaskGrades,StudentId,nci_wi_StudentLessonTaskGrades_B5494E4FEF258B22B6816F86F338E0EF,false,false,2025-03-12 21:19:16.940
dbo,StudentLessonTaskGrades,StudentId,ix_StudentLessonTaskGrades_OperatorId_CourseId_LessonId_StudentId_EnrollmentId,false,false,2025-10-21 12:10:10.180
dbo,StudentProgressDetails,_RowId,PK_StudentProgressDetails,false,false,2023-08-30 23:02:02.983
dbo,StudentProgressDetails,CourseId,_WA_Sys_00000004_7E0DA1C4,true,false,2024-11-05 20:57:12.250
dbo,StudentProgressDetails,EnrollmentId,nci_wi_StudentProgressDetails_E59E28FD8F16D86FEDF0629E51D00702,false,false,2025-03-12 21:19:58.393
dbo,StudentProgressDetails,EnrollmentId,_WA_Sys_00000006_7E0DA1C4,true,false,2025-03-12 21:19:25.460
dbo,StudentProgressDetails,OperatorId,nci_wi_StudentProgressDetails_E59E28FD8F16D86FEDF0629E51D00702,false,false,2025-03-12 21:19:58.393
dbo,StudentProgressDetails,OperatorId,_WA_Sys_00000003_7E0DA1C4,true,false,2025-10-21 12:10:14.050
dbo,StudentProgressDetails,OverallProgressStatus,_WA_Sys_00000025_7E0DA1C4,true,false,2024-11-04 16:05:08.950
dbo,StudentProgressDetails,StudentId,_WA_Sys_00000005_7E0DA1C4,true,false,2024-11-06 17:10:15.207
dbo,TaskGrades,_RowId,PK_TaskGrades,false,false,2023-08-30 23:01:41.250
dbo,TaskGrades,CourseId,nci_wi_TaskGrades_9C4931EF954E578E4A06506121827A9D,false,false,2025-10-21 12:08:55.133
dbo,TaskGrades,DefaultLowestPassingGrade,nci_wi_TaskGrades_9C4931EF954E578E4A06506121827A9D,false,false,2025-10-21 12:08:55.133
dbo,TaskGrades,OperatorId,nci_wi_TaskGrades_9C4931EF954E578E4A06506121827A9D,false,false,2025-10-21 12:08:55.133
dbo,TaskGrades,TaskGradeId,UK_TaskGrades_TaskGradeId,false,false,
dbo,TaskGrades,TaskGradeScaleId,nci_wi_TaskGrades_9C4931EF954E578E4A06506121827A9D,false,false,2025-10-21 12:08:55.133
dbo,TaskGradeScales,_RowId,PK_TaskGradeScales,false,false,2023-08-30 23:01:37.730
dbo,TaskGradeScales,CourseId,UK_TaskGradeScales_CourseId_Name,false,false,
dbo,TaskGradeScales,Name,UK_TaskGradeScales_CourseId_Name,false,false,
dbo,TaskGradeScales,OperatorId,_WA_Sys_00000003_5C8CB268,true,false,2025-10-21 12:08:49.250
dbo,TaskGradeScales,TaskGradeScaleId,UK_TaskGradeScales_TaskGradeScaleId,false,false,
dbo,TaxReferences,_RowNumber,PK_TaxReferences,false,false,
dbo,tblAddress,AddressId,PK_tblAddress,false,false,2023-08-30 23:08:49.637
dbo,tblAddress,OperatorId,_WA_Sys_00000004_1F2E9E6D,true,false,2025-10-21 09:51:12.593
dbo,tblAddressFormat,CountryId,PK_tblAddressFormat,false,false,
dbo,tblAddressParts,AddressId,IDX_tblAddressParts_AddressId,false,false,
dbo,tblAddressParts,AddressPartId,PK_tblAddressParts,false,false,2023-08-30 23:08:42.080
dbo,tblAddressParts,OperatorId,_WA_Sys_00000006_22FF2F51,true,false,2025-10-21 09:51:12.440
dbo,tblAddressPartsType,AddressPartsTypeId,PK_tblAddressPartsType,false,false,
dbo,tblAircraft,Active,IDX_tblAircraft_ActiveIsDeletedAircraftIdCompanyIdLocationId,false,false,2025-10-08 21:50:04.017
dbo,tblAircraft,Active,IDX_tblAircraft_CompanyIdActiveIsDeleted_AircraftIdLocationId,false,false,2025-10-20 09:45:53.400
dbo,tblAircraft,AircraftId,PK_tblAircraft,false,false,2025-10-08 21:50:00.277
dbo,tblAircraft,AircraftMakeId,_WA_Sys_00000003_37D02F05,true,false,2025-10-08 21:50:01.020
dbo,tblAircraft,AircraftModelId,_WA_Sys_00000004_37D02F05,true,false,2025-10-08 21:50:01.750
dbo,tblAircraft,AirframeCycles,_WA_Sys_0000004E_37D02F05,true,false,2024-10-30 18:43:34.520
dbo,tblAircraft,BillingMeter,IDX_tblAircraft_CompanyIdBillingMeter,false,false,2025-10-07 09:44:14.417
dbo,tblAircraft,CategoryClass,_WA_Sys_00000032_37D02F05,true,false,2025-10-08 21:50:06.097
dbo,tblAircraft,Class,_WA_Sys_00000006_37D02F05,true,false,2025-02-10 21:21:38.470
dbo,tblAircraft,CompanyId,IDX_tblAircraft_CompanyIdActiveIsDeleted_AircraftIdLocationId,false,false,2025-10-20 09:45:53.400
dbo,tblAircraft,CompanyId,IDX_tblAircraft_CompanyIdBillingMeter,false,false,2025-10-07 09:44:14.417
dbo,tblAircraft,IsDeleted,IDX_tblAircraft_CompanyIdActiveIsDeleted_AircraftIdLocationId,false,false,2025-10-20 09:45:53.400
dbo,tblAircraft,IsDeleted,IDX_tblAircraft_ActiveIsDeletedAircraftIdCompanyIdLocationId,false,false,2025-10-08 21:50:04.017
dbo,tblAircraft,TailNumber,_WA_Sys_00000005_37D02F05,true,false,2024-12-06 15:22:00.257
dbo,tblAircraft_AircraftGroupJoiner,AircraftGroupId,PK_tblAircraft_AircraftGroupJoiner,false,false,
dbo,tblAircraft_AircraftGroupJoiner,AircraftId,PK_tblAircraft_AircraftGroupJoiner,false,false,
dbo,tblAircraftCategoryJoiner,AircraftId,PK_tblAircraftCategoryJoiner,false,false,
dbo,tblAircraftCategoryJoiner,CategoryId,PK_tblAircraftCategoryJoiner,false,false,
dbo,tblAircraftDescriptions,AircraftId,PK_tblAircraftDescriptions,false,false,
dbo,tblAircraftEngineJoiner,AircraftId,PK_tblAircraftEngineJoiner,false,false,2023-09-11 23:09:54.187
dbo,tblAircraftEngineJoiner,EngineCount,PK_tblAircraftEngineJoiner,false,false,2023-09-11 23:09:54.187
dbo,tblAircraftEngineJoiner,EngineCount,_WA_Sys_00000003_5F1F0650,true,false,2023-09-11 23:09:54.193
dbo,tblAircraftEngineJoiner,EngineId,_WA_Sys_00000002_5F1F0650,true,false,2023-09-11 23:09:54.227
dbo,tblAircraftEngineJoiner,EngineId,PK_tblAircraftEngineJoiner,false,false,2023-09-11 23:09:54.187
dbo,tblAircraftEngineJoiner,OperatorId,_WA_Sys_00000005_5F1F0650,true,false,2025-10-21 09:51:21.593
dbo,tblAircraftGroups,AircraftGroupId,PK_tblAircraftGroups,false,false,
dbo,tblAircraftImages,AircraftId,PK_tblAircraftImages,false,false,
dbo,tblAircraftMakes,AircraftMake,_WA_Sys_00000003_166F3B3A,true,false,2025-10-08 21:50:00.270
dbo,tblAircraftMakes,AircraftMakeId,PK_tblAircraftMakes,false,false,2025-10-08 21:49:59.517
dbo,tblAircraftMakes,CompanyId,IDX_tblAircraftMakes_CompanyId,false,false,2025-10-03 09:44:13.643
dbo,tblAircraftModels,AircraftModel,_WA_Sys_00000003_24BD5A91,true,false,2025-10-08 21:50:01.010
dbo,tblAircraftModels,AircraftModelId,PK_tblAircraftModels,false,false,2025-10-08 21:49:59.517
dbo,tblAircraftModels,CompanyId,IDX_tblAircraftModels_CompanyId_AircraftModelIdAircraftModel,false,false,2025-10-20 09:46:11.677
dbo,tblAircraftRatingsCertsEndorsements,AircraftId,PK_tblAircraftRatingsCertsEndorsements,false,false,
dbo,tblAircraftTach,AircraftId,PK_tblAircraftTach,false,false,
dbo,tblAircraftTach,TachCount,PK_tblAircraftTach,false,false,
dbo,tblAircraftTypeCheckOuts,AircraftMakeId,PK_tblAircraftTypeCheckOuts,false,false,2023-08-30 23:11:19.673
dbo,tblAircraftTypeCheckOuts,AircraftMakeId,_WA_Sys_00000002_1A0AC1F4,true,false,2023-08-30 23:11:19.680
dbo,tblAircraftTypeCheckOuts,AircraftModelId,_WA_Sys_00000003_1A0AC1F4,true,false,2023-08-30 23:11:19.683
dbo,tblAircraftTypeCheckOuts,AircraftModelId,PK_tblAircraftTypeCheckOuts,false,false,2023-08-30 23:11:19.673
dbo,tblAircraftTypeCheckOuts,CompanyId,_WA_Sys_00000006_1A0AC1F4,true,false,2025-10-21 09:51:11.223
dbo,tblAircraftTypeCheckOuts,PilotId,PK_tblAircraftTypeCheckOuts,false,false,2023-08-30 23:11:19.673
dbo,tblAuditEvents,CompanyId,IDX_tblAuditEvents_CompanyIdId,false,false,2025-10-21 09:51:36.433
dbo,tblAuditEvents,EventId,PK_tblAuditEvents,false,false,2023-08-30 23:13:15.603
dbo,tblAuditEvents,Id,IDX_tblAuditEvents_CompanyIdId,false,false,2025-10-21 09:51:36.433
dbo,tblAuditEventTypes,EventTypeId,PK_tblAuditEventTypes,false,false,
dbo,tblAustraliaStates,Abbreviation,PK_tblAustraliaStates,false,false,
dbo,tblCompany,Id,PK_tblCompany,false,false,2025-06-22 09:27:57.960
dbo,tblCompanyAddressJoiner,AddressTypeId,PK_tblCompanyAddressJoiner,false,false,2025-06-22 09:28:59.320
dbo,tblCompanyAddressJoiner,AddressTypeId,_WA_Sys_00000002_26CFC035,true,false,2023-07-13 23:03:29.020
dbo,tblCompanyAddressJoiner,CompanyId,PK_tblCompanyAddressJoiner,false,false,2025-06-22 09:28:59.320
dbo,tblCompanyBusinessTypeJoiner,BusinessTypeId,PK_tblCompanyBusinessTypeJoiner,false,false,2025-06-22 09:30:44.893
dbo,tblCompanyBusinessTypeJoiner,BusinessTypeId,_WA_Sys_00000002_4B973090,true,false,2023-07-13 23:03:20.237
dbo,tblCompanyBusinessTypeJoiner,CompanyId,PK_tblCompanyBusinessTypeJoiner,false,false,2025-06-22 09:30:44.893
dbo,tblCompanyEmailHeaderImages,Id,PK_tblCompanyEmailHeaderImages,false,false,
dbo,tblCompanyEmailJoiner,CompanyId,PK_tblCompanyEmailJoiner,false,false,
dbo,tblCompanyEmailJoiner,EmailId,PK_tblCompanyEmailJoiner,false,false,
